UniqueId,ValCarrier,AirV,JourneyType,Pax_A_BaseFare,Pax_A_Taxes,Origin,Destination,Camp_ID,OfferType,ValidFromDate,ValidToDate,Status,ModifiedBy,OperatingCarrierCode,FltNum,SerialId,D_AirportCode,D_AirportCityCode,D_Terminal,D_AirportCountryCode,D_Time,D_DateTimeStamp,A_AirportCode,A_AirportCityCode,A_AirportCountryCode,A_Terminal,A_Time,A_DateTimeStamp,EquipType,IsNextDayCount,IsReturn,BaggageInfo
174,AY,AY,1,1001,0,LHR,ABQ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4541,2,ORD,ORD,3,US,20:15,T20:15:00.000-04:00,ABQ,ABQ,US,N,22:13,T22:13:00.000-04:00,738,0,FALSE,0 Pcs included
174,AY,AY,1,1001,0,LHR,ABQ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,6408,3,ABQ,ABQ,N,US,5:05,T05:05:00.000-04:00,DFW,DFW,US,0,7:55,T07:55:00.000-05:00,738,0,TRUE,0 Pcs included
174,AY,AY,1,1001,0,LHR,ABQ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4009,4,DFW,DFW,0,US,15:50,T15:50:00.000-05:00,LHR,LON,GB,3,6:50,T06:50:00.000+01:00,77W,1,TRUE,0 Pcs included
173,AY,AY,1,1001,0,LHR,ALB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5787,1,LHR,LON,3,GB,8:40,T08:40:00.000+01:00,ORD,ORD,US,5,11:35,T11:35:00.000-04:00,772,0,FALSE,0 Pcs included
173,AY,AY,1,1001,0,LHR,ALB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5787,2,ORD,ORD,3,US,13:20,T13:20:00.000-04:00,ALB,ALB,US,N,16:15,T16:15:00.000-04:00,E75,0,FALSE,0 Pcs included
173,AY,AY,1,1001,0,LHR,ALB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,6097,3,ALB,ALB,N,US,14:47,T14:47:00.000-04:00,PHL,PHL,US,F,16:01,T16:01:00.000-05:00,ER4,0,TRUE,0 Pcs included
173,AY,AY,1,1001,0,LHR,ALB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5974,4,PHL,PHL,A,US,19:35,T19:35:00.000-05:00,LHR,LON,GB,5,7:25,T07:25:00.000+01:00,359,1,TRUE,0 Pcs included
172,AY,AY,1,1001,0,LHR,ALB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5963,1,LHR,LON,5,GB,12:10,T12:10:00.000+01:00,ORD,ORD,US,5,15:05,T15:05:00.000-04:00,789,0,FALSE,0 Pcs included
172,AY,AY,1,1001,0,LHR,ALB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5540,2,ORD,ORD,3,US,18:35,T18:35:00.000-04:00,ALB,ALB,US,N,21:33,T21:33:00.000-04:00,E75,0,FALSE,0 Pcs included
172,AY,AY,1,1001,0,LHR,ALB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,6098,3,ALB,ALB,N,US,17:27,T17:27:00.000-04:00,PHL,PHL,US,F,18:41,T18:41:00.000-05:00,ER4,0,TRUE,0 Pcs included
172,AY,AY,1,1001,0,LHR,ALB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5974,4,PHL,PHL,A,US,19:35,T19:35:00.000-05:00,LHR,LON,GB,5,7:25,T07:25:00.000+01:00,359,1,TRUE,0 Pcs included
171,AY,AY,1,1001,0,LHR,ALB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,3043,1,LHR,LON,3,GB,14:15,T14:15:00.000+01:00,PHL,PHL,US,N,17:15,T17:15:00.000-04:00,359,0,FALSE,0 Pcs included
171,AY,AY,1,1001,0,LHR,ALB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,3043,2,PHL,PHL,N,US,19:25,T19:25:00.000-04:00,ALB,ALB,US,A,20:49,T20:49:00.000-04:00,E75,0,FALSE,0 Pcs included
171,AY,AY,1,1001,0,LHR,ALB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5752,3,ALB,ALB,A,US,16:15,T16:15:00.000-04:00,ORD,ORD,US,N,17:37,T17:37:00.000-05:00,E75,0,TRUE,0 Pcs included
171,AY,AY,1,1001,0,LHR,ALB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5897,4,ORD,ORD,N,US,19:00,T19:00:00.000-05:00,LHR,LON,GB,3,8:40,T08:40:00.000+01:00,772,1,TRUE,0 Pcs included
170,SN,SN,1,1001,0,MAN,LAD,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,2174,1,MAN,MAN,1,GB,11:05,T11:05:00.000+01:00,BRU,BRU,BE,N,13:25,T13:25:00.000+01:00,319,0,FALSE,1 Pcs included
170,SN,SN,1,1001,0,MAN,LAD,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,359,2,BRU,BRU,N,BE,10:30,T10:30:00.000+01:00,LAD,LAD,AO,N,19:10,T19:10:00.000+01:00,333,1,FALSE,1 Pcs included
170,SN,SN,1,1001,0,MAN,LAD,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,359,3,LAD,LAD,N,AO,20:10,T20:10:00.000+01:00,BRU,BRU,BE,N,7:00,T07:00:00.000+01:00,333,1,TRUE,2 Pcs included
170,SN,SN,1,1001,0,MAN,LAD,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,2173,4,BRU,BRU,N,BE,9:55,T09:55:00.000+01:00,MAN,MAN,GB,1,10:20,T10:20:00.000+01:00,319,0,TRUE,2 Pcs included
169,BA,BA,1,1001,1,LGW,KIN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,BA,2263,1,LGW,LON,N,GB,12:05,T12:05:00.000+01:00,KIN,KIN,JM,N,17:15,T17:15:00.000-04:00,777,0,FALSE,1 Pcs included
169,BA,BA,1,1001,1,LGW,KIN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,1677,2,KIN,KIN,N,JM,8:28,T08:28:00.000-04:00,MIA,MIA,US,N,10:25,T10:25:00.000-04:00,738,0,TRUE,1 Pcs included
169,BA,BA,1,1001,1,LGW,KIN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,1500,3,MIA,MIA,N,US,18:05,T18:05:00.000-04:00,LHR,LON,GB,3,7:45,T07:45:00.000-04:00,772,1,TRUE,1 Pcs included
168,KL,KL,1,1001,220,LHR,KGL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,1000,1,LHR,LON,2,GB,11:35,T11:35:00.000+01:00,AMS,AMS,NL,N,18:25,T18:25:00.000+03:00,73H,0,FALSE,1 Pcs included
168,KL,KL,1,1001,220,LHR,KGL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,535,2,AMS,AMS,N,NL,19:35,T19:35:00.000+03:00,KGL,KGL,RW,N,3:55,T03:55:00.000+03:00,333,0,FALSE,1 Pcs included
168,KL,KL,1,1001,220,LHR,KGL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,535,3,KGL,KGL,N,RW,4:50,T04:50:00.000+03:00,AMS,AMS,NL,N,11:30,T11:30:00.000+03:00,333,1,TRUE,1 Pcs included
168,KL,KL,1,1001,220,LHR,KGL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,1007,4,AMS,AMS,N,NL,14:50,T14:50:00.000+03:00,LHR,LON,GB,2,16:15,T16:15:00.000+01:00,73J,0,TRUE,1 Pcs included
167,TK,TK,1,1001,0,LHR,EBB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,1980,1,LHR,LON,2,GB,11:35,T11:35:00.000+01:00,IST,IST,TR,N,18:25,T18:25:00.000+03:00,77W,0,FALSE,1 Pcs included
167,TK,TK,1,1001,0,LHR,EBB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,612,2,IST,IST,N,TR,19:35,T19:35:00.000+03:00,EBB,EBB,UG,N,3:55,T03:55:00.000+03:00,73J,1,FALSE,1 Pcs included
167,TK,TK,1,1001,0,LHR,EBB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,612,3,EBB,EBB,N,UG,4:50,T04:50:00.000+03:00,IST,IST,TR,N,11:30,T11:30:00.000+03:00,73J,0,TRUE,1 Pcs included
167,TK,TK,1,1001,0,LHR,EBB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,1971,4,IST,IST,N,TR,14:50,T14:50:00.000+03:00,LHR,LON,GB,2,16:15,T16:15:00.000+01:00,333,0,TRUE,1 Pcs included
166,SN,SN,1,1001,0,MAN,DSS,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,2184,1,MAN,MAN,2,GB,6:10,T06:10:00.000+01:00,BRU,BRU,BE,N,8:30,T08:30:00.000+02:00,319,0,FALSE,0 Pcs included
166,SN,SN,1,1001,0,MAN,DSS,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,203,2,BRU,BRU,N,BE,11:35,T11:35:00.000+02:00,DSS,DSS,SN,N,16:45,T16:45:00.000+00:00,333,0,FALSE,0 Pcs included
166,SN,SN,1,1001,0,MAN,DSS,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,206,3,DSS,DSS,N,SN,22:25,T22:25:00.000+00:00,BRU,BRU,BE,N,5:15,T05:15:00.000+02:00,333,1,TRUE,0 Pcs included
166,SN,SN,1,1001,0,MAN,DSS,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,2173,4,BRU,BRU,N,BE,9:55,T09:55:00.000+02:00,MAN,MAN,GB,2,10:20,T10:20:00.000+01:00,319,0,TRUE,0 Pcs included
165,TK,TK,1,1001,0,LHR,EBB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,1988,1,LHR,LON,2,GB,7:05,T07:05:00.000+01:00,IST,IST,TR,N,13:45,T13:45:00.000+03:00,321,0,FALSE,1 Pcs included
165,TK,TK,1,1001,0,LHR,EBB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,569,2,IST,IST,N,TR,19:35,T19:35:00.000+03:00,EBB,EBB,UG,N,3:55,T03:55:00.000+03:00,73J,1,FALSE,1 Pcs included
165,TK,TK,1,1001,0,LHR,EBB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,612,3,EBB,EBB,N,UG,4:50,T04:50:00.000+03:00,IST,IST,TR,N,11:30,T11:30:00.000+03:00,73J,0,TRUE,1 Pcs included
165,TK,TK,1,1001,0,LHR,EBB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,1985,4,IST,IST,N,TR,13:25,T13:25:00.000+03:00,LHR,LON,GB,2,14:35,T14:35:00.000+01:00,77W,0,TRUE,1 Pcs included
164,AY,AY,1,1001,0,LHR,ROC,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5936,1,LHR,LON,3,GB,11:20,T11:20:00.000+01:00,BOS,BOS,US,N,13:55,T13:55:00.000-04:00,789,0,FALSE,0 Pcs included
164,AY,AY,1,1001,0,LHR,ROC,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5728,2,BOS,BOS,N,US,15:26,T15:26:00.000-04:00,ROC,ROC,US,A,16:57,T16:57:00.000-04:00,ERD,0,FALSE,0 Pcs included
164,AY,AY,1,1001,0,LHR,ROC,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5645,3,ROC,ROC,A,US,7:00,T07:00:00.000-04:00,ORD,ORD,US,N,7:50,T07:50:00.000-05:00,E75,0,TRUE,0 Pcs included
164,AY,AY,1,1001,0,LHR,ROC,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5752,4,ORD,ORD,N,US,9:05,T09:05:00.000-05:00,LHR,LON,GB,3,22:40,T22:40:00.000+01:00,772,0,TRUE,0 Pcs included
163,AY,AY,1,1001,0,LHR,IAH,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4029,1,LHR,LON,3,GB,10:35,T10:35:00.000+01:00,MIA,MIA,US,N,15:40,T15:40:00.000-04:00,77W,0,FALSE,0 Pcs included
163,AY,AY,1,1001,0,LHR,IAH,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,6844,2,MIA,MIA,N,US,19:45,T19:45:00.000-04:00,IAH,IAH,US,A,21:31,T21:31:00.000-04:00,319,0,FALSE,0 Pcs included
163,AY,AY,1,1001,0,LHR,IAH,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,3104,3,IAH,IAH,A,US,13:35,T13:35:00.000-04:00,CLT,CLT,US,N,17:13,T17:13:00.000-05:00,320,0,TRUE,0 Pcs included
163,AY,AY,1,1001,0,LHR,IAH,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5669,4,CLT,CLT,N,US,17:55,T17:55:00.000-05:00,LHR,LON,GB,3,7:00,T07:00:00.000+01:00,772,1,TRUE,0 Pcs included
162,TK,TK,1,1001,0,LHR,EBB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,1980,1,LHR,LON,2,GB,11:35,T11:35:00.000+01:00,IST,IST,TR,N,18:25,T18:25:00.000+03:00,77W,0,FALSE,1 Pcs included
162,TK,TK,1,1001,0,LHR,EBB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,612,2,IST,IST,N,TR,19:35,T19:35:00.000+03:00,EBB,EBB,UG,N,3:55,T03:55:00.000+03:00,73J,1,FALSE,1 Pcs included
162,TK,TK,1,1001,0,LHR,EBB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,612,3,EBB,EBB,N,UG,4:50,T04:50:00.000+03:00,IST,IST,TR,N,11:30,T11:30:00.000+03:00,73J,0,TRUE,1 Pcs included
162,TK,TK,1,1001,0,LHR,EBB,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,1985,4,IST,IST,N,TR,13:25,T13:25:00.000+03:00,LHR,LON,GB,2,14:35,T14:35:00.000+01:00,77W,0,TRUE,1 Pcs included
161,AY,AY,1,1001,0,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4029,1,LHR,LON,3,GB,10:35,T10:35:00.000+01:00,MIA,MIA,US,N,15:40,T15:40:00.000-04:00,77W,0,FALSE,0 Pcs included
161,AY,AY,1,1001,0,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4750,2,MIA,MIA,N,US,17:30,T17:30:00.000-04:00,ATL,ATL,US,N,19:31,T19:31:00.000-04:00,319,0,FALSE,0 Pcs included
161,AY,AY,1,1001,0,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,3048,3,ATL,ATL,N,US,6:23,T06:23:00.000-04:00,ORD,ORD,US,3,7:22,T07:22:00.000-05:00,319,0,TRUE,0 Pcs included
161,AY,AY,1,1001,0,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5752,4,ORD,ORD,3,US,9:05,T09:05:00.000-05:00,LHR,LON,GB,3,22:40,T22:40:00.000+01:00,772,0,TRUE,0 Pcs included
160,TP,TP,1,1001,0,LHR,ABJ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,1363,1,LHR,LON,2,GB,6:00,T06:00:00.000+01:00,LIS,LIS,PT,N,8:35,T08:35:00.000+00:00,320,0,FALSE,0 Pcs included
160,TP,TP,1,1001,0,LHR,ABJ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,1507,2,LIS,LIS,N,PT,10:00,T10:00:00.000+01:00,ABJ,ABJ,CI,N,15:15,T15:15:00.000+00:00,320,0,FALSE,0 Pcs included
160,TP,TP,1,1001,0,LHR,ABJ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,1510,3,ABJ,ABJ,N,CI,0:15,T00:15:00.000+00:00,LIS,LIS,PT,N,5:35,T05:35:00.000+01:00,320,0,TRUE,0 Pcs included
160,TP,TP,1,1001,0,LHR,ABJ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,TRUE,1338,4,LIS,LIS,N,BE,7:10,T07:10:00.000+01:00,LGW,LON,GB,2,9:50,T09:50:00.000+01:00,320,0,TRUE,0 Pcs included
159,AY,AY,1,1001,0,LHR,CVG,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5746,1,LHR,LON,5,GB,9:15,T09:15:00.000+01:00,ORD,ORD,US,5,11:50,T11:50:00.000-05:00,788,0,FALSE,0 Pcs included
159,AY,AY,1,1001,0,LHR,CVG,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5306,2,ORD,ORD,3,US,14:55,T14:55:00.000-04:00,CVG,CVG,US,N,17:09,T17:09:00.000-04:00,E75,0,FALSE,0 Pcs included
159,AY,AY,1,1001,0,LHR,CVG,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,3400,3,CVG,CVG,N,US,10:49,T10:49:00.000-04:00,DFW,DFW,US,0,12:13,T12:13:00.000-04:00,E75,0,TRUE,0 Pcs included
159,AY,AY,1,1001,0,LHR,CVG,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4009,4,DFW,DFW,0,US,17:00,T17:00:00.000-04:00,LHR,LON,GB,5,8:00,T08:00:00.000+01:00,77W,1,TRUE,0 Pcs included
158,BA,BA,1,1001,1,LHR,SJO,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,IB,7055,1,LHR,LON,5,GB,14:20,T14:20:00.000+01:00,MAD,MAD,ES,4,19:05,T19:05:00.000+02:00,321,0,FALSE,0 Pcs included
158,BA,BA,1,1001,1,LHR,SJO,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,IB,4217,2,MAD,MAD,4S,ES,6:23,T06:23:00.000+02:00,SJO,SJO,CR,M,7:22,T07:22:00.000-06:00,332,0,FALSE,0 Pcs included
158,BA,BA,1,1001,1,LHR,SJO,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,2404,3,SJO,SJO,M,CR,9:05,T09:05:00.000-06:00,MIA,MIA,US,N,22:40,T22:40:00.000-04:00,319,0,TRUE,0 Pcs included
158,BA,BA,1,1001,1,LHR,SJO,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,1529,4,MIA,MIA,N,US,9:05,T09:05:00.000-04:00,LHR,LON,GB,3,22:40,T22:40:00.000-04:00,77W,1,TRUE,0 Pcs included
157,AY,AY,1,1001,1,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Prabhat,AA,5943,1,LHR,LON,5,GB,14:20,T14:20:00.000+01:00,ATL,ATL,US,I,19:05,T19:05:00.000-05:00,788,0,FALSE,0 Pcs included
157,AY,AY,1,1001,1,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Prabhat,AA,3048,2,ATL,ATL,N,US,6:23,T06:23:00.000-04:00,ORD,ORD,US,3,7:22,T07:22:00.000-04:00,319,0,TRUE,0 Pcs included
157,AY,AY,1,1001,1,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Prabhat,AA,5752,3,ORD,ORD,3,US,9:05,T09:05:00.000-04:00,LHR,LON,GB,3,22:40,T22:40:00.000-04:00,772,0,TRUE,0 Pcs included
156,AY,AY,1,1001,1,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5943,1,LHR,LON,5,GB,14:20,T14:20:00.000+01:00,ATL,ATL,US,I,19:05,T19:05:00.000-05:00,788,0,FALSE,0 Pcs included
156,AY,AY,1,1001,1,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,3028,2,ATL,ATL,N,US,16:30,T16:30:00.000-04:00,MIA,MIA,US,N,18:18,T18:18:00.000-04:00,E75,0,TRUE,0 Pcs included
156,AY,AY,1,1001,1,LHR,ATL,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4028,3,MIA,MIA,N,US,19:30,T19:30:00.000-04:00,LHR,LON,GB,3,9:15,T09:15:00.000-04:00,77W,1,TRUE,0 Pcs included
155,BA,BA,1,1001,0,LHR,CUN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,1590,1,LHR,LON,5,GB,11:50,T11:50:00.000+01:00,DFW,DFW,US,D,16:30,T16:30:00.000-05:00,77W,0,FALSE,1 Pcs included
155,BA,BA,1,1001,0,LHR,CUN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,1924,2,DFW,DFW,N,US,20:10,T20:10:00.000-04:00,CUN,CUN,MX,3,21:00,T21:00:00.000-05:00,321,0,FALSE,1 Pcs included
155,BA,BA,1,1001,0,LHR,CUN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,1668,3,CUN,CUN,3,MX,12:20,T12:20:00.000-05:00,DFW,DFW,US,D,15:15,T15:15:00.000+00:00,321,1,TRUE,0 Pcs included
155,BA,BA,1,1001,0,LHR,CUN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,192,4,DFW,DFW,D,US,18:45,T18:45:00.000+00:00,LHR,LON,GB,5,9:50,T09:50:00.000+01:00,781,0,TRUE,0 Pcs included
154,AY,AY,1,1001,2,LHR,MBJ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4029,1,LHR,LON,3,GB,10:35,T10:35:00.000+01:00,MIA,MIA,US,N,15:40,T15:40:00.000-04:00,77W,0,FALSE,1 Pcs included
154,AY,AY,1,1001,2,LHR,MBJ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4406,2,MIA,MIA,N,US,17:35,T17:35:00.000-04:00,MBJ,MBJ,JM,N,19:18,T19:18:00.000-05:00,738,0,FALSE,1 Pcs included
154,AY,AY,1,1001,2,LHR,MBJ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5081,3,MBJ,MBJ,N,JM,8:36,T08:36:00.000-05:00,MIA,MIA,US,N,10:25,T10:25:00.000-04:00,738,0,TRUE,1 Pcs included
154,AY,AY,1,1001,2,LHR,MBJ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4093,4,MIA,MIA,N,US,18:05,T18:05:00.000-04:00,LHR,LON,GB,3,7:45,T07:45:00.000+01:00,772,1,TRUE,1 Pcs included
153,AY,AY,1,1001,0,LHR,CUN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,BA,5509,1,LHR,LON,5,GB,13:45,T13:45:00.000+01:00,MIA,MIA,US,N,18:10,T18:10:00.000-05:00,789,0,FALSE,1 Pcs included
153,AY,AY,1,1001,0,LHR,CUN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5089,2,MIA,MIA,N,US,20:10,T20:10:00.000-04:00,CUN,CUN,MX,3,21:00,T21:00:00.000-04:00,738,0,FALSE,1 Pcs included
153,AY,AY,1,1001,0,LHR,CUN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5088,3,CUN,CUN,3,MX,12:54,T12:54:00.000-04:00,MIA,MIA,US,N,15:34,T15:34:00.000+01:00,738,0,TRUE,1 Pcs included
153,AY,AY,1,1001,0,LHR,CUN,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,4028,4,MIA,MIA,N,US,19:10,T19:10:00.000-04:00,LHR,LON,GB,5,8:55,T08:55:00.000+01:00,77W,1,TRUE,1 Pcs included
152,LH,LH,1,1001,0,LHR,ABQ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,7621,1,LHR,LON,2,GB,13:35,T13:35:00.000+01:00,IAH,IAH,US,E,18:15,T18:15:00.000-05:00,777,0,FALSE,1 Pcs included
152,LH,LH,1,1001,0,LHR,ABQ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,8679,2,IAH,IAH,B,US,21:35,T21:35:00.000-04:00,ABQ,ABQ,US,N,22:55,T22:55:00.000-06:00,E7W,0,FALSE,1 Pcs included
152,LH,LH,1,1001,0,LHR,ABQ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,8677,3,ABQ,ABQ,N,US,12:00,T12:00:00.000-06:00,IAH,IAH,US,B,15:15,T15:15:00.000+01:00,EZW,0,TRUE,1 Pcs included
152,LH,LH,1,1001,0,LHR,ABQ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,UA,7622,4,IAH,IAH,E,US,16:20,T16:20:00.000-04:00,LHR,LON,GB,2,7:25,T07:25:00.000+01:00,777,1,TRUE,1 Pcs included
151,AY,AY,1,1001,2,LHR,MBJ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5840,1,LHR,LON,3,GB,19:25,T19:25:00.000+01:00,JFK,JFK,US,8,22:35,T22:35:00.000-04:00,380,0,FALSE,1 Pcs included
151,AY,AY,1,1001,2,LHR,MBJ,TJ_MMD,CALL,9/25/2020 0:00,10/31/2021 0:00,FALSE,Faisal,AA,5077,2,JFK,JFK,8,US,7:00,T07:00:00.000-04:00,MBJ,MBJ,JM,N,11:30,T11:30:00.000-05:00,738,1,FALSE,1 Pcs included
