UniqueId,ValCarrier,JourneyType,Pax_A_BaseFare,Pax_A_Taxes,Origin,Destination,Camp_ID,OfferType,ValidFromDate,ValidToDate,Status,ModifiedBy,OperatingCarrierCode,SerialId,IsConnect,AirV,AirlineName,Class,CabinClassCode,CabinClassName,NoSeats,FltNum,D_AirportCode,D_AirportName,D_AirportCityCode,D_AirportCityName,D_AirportCountryCode,D_AirportCountryName,D_Terminal,D_Time,D_DateTimeStamp,A_AirportCode,A_AirportName,A_AirportCityCode,A_AirportCityName,A_AirportCountryCode,A_AirportCountryName,A_Terminal,IsNextDayCount,A_Time,A_DateTimeStamp,EquipType,ElapsedTime,ActualTime,TechStopOver,IsReturn,BI_Pieces,BI_Price,BI_Description,TransitTime,Sector_Key,Distance,ETicket,ChangeOfPlane,ParticipantLevel,OptionalServicesIndicator,AvailabilitySource,Sector_Group,OperatingCarrierName,BookingCodeInfo,FareBasisCode,ItinKey,SupCode,BaggageInfo
223,AY,1,1001,0,LHR,ATL,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,1,FALSE,AY,Finnair,Y,Y,Economy,5,4059,LHR,London-Heathrow,LON,London-All London (Airports),GB, United Kingdom,3,13:45,T13:45:00.000+01:00,MIA,Miami-Miami Intl,MIA,Miami-Miami Intl,US, United States,N,0,18:10,T18:10:00.000-04:00,789,7:01,15:21,0,FALSE,0,0,No check-in baggage included in the fare,NA,05603067-1ae4-4853-9b2c-c4d7bc5fa682,0,1,FALSE,Secure Sell,TRUE,RT,0,American Airlines,NA,NA,0d7e21bb-0acd-414b-82a5-c6fb17727334,NA,0 Pcs included
223,AY,1,1001,0,LHR,ATL,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,2,FALSE,AY,Finnair,Y,Y,Economy,5,4322,MIA,Miami-Miami Intl,MIA,Miami-Miami Intl,US, United States,N,20:50,T20:50:00.000-04:00,ATL,Atlanta-Hartsfield Jackson Intl Arpt,ATL,Atlanta-Hartsfield Jackson Intl Arpt,US, United States,N,0,22:46,T22:46:00.000-04:00,319,7:01,15:21,0,FALSE,0,0,No check-in baggage included in the fare,NA,bc658f2a-4410-42ce-a8a1-866762f03f28,0,1,FALSE,Secure Sell,TRUE,RT,0,American Airlines,NA,NA,ce3091ce-7aa4-4fce-93e6-934f8690698d,NA,0 Pcs included
223,AY,1,1001,0,LHR,ATL,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,3,FALSE,AY,Finnair,Y,Y,Economy,5,5048,ATL,Atlanta-Hartsfield Jackson Intl Arpt,ATL,Atlanta-Hartsfield Jackson Intl Arpt,US, United States,N,14:24,T14:24:00.000-04:00,DFW,Dallas-Dallas Ft Worth Intl,DFW,Dallas-Dallas Ft Worth Intl,US, United States,3,0,15:46,T15:46:00.000-05:00,319,7:01,15:21,0,TRUE,0,0,No check-in baggage included in the fare,NA,b67a0f7a-e888-47fe-a5c1-0f6c7ec4867a,0,1,FALSE,Secure Sell,TRUE,RT,1,American Airlines,NA,NA,4e7f821b-5515-4b0f-bc4a-2751843a573b,NA,0 Pcs included
223,AY,1,1001,0,LHR,ATL,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,4,FALSE,AY,Finnair,Y,Y,Economy,5,5928,DFW,Dallas-Dallas Ft Worth Intl,DFW,Dallas-Dallas Ft Worth Intl,US, United States,3,18:35,T18:35:00.000-05:00,LHR,London-Heathrow,LON,London-All London (Airports),GB, United Kingdom,3,1,8:40,T08:40:00.000+01:00,77W,7:01,15:21,0,TRUE,0,0,No check-in baggage included in the fare,NA,c65602a1-bdea-47e3-9e11-ce8f9702ce4f,0,1,FALSE,Secure Sell,TRUE,RT,1,American Airlines,NA,NA,36de6403-4be0-4b96-baa4-76e4bad8d51b,NA,0 Pcs included
222,LH,1,1001,0,MAN,LOS,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,FALSE,Prabhat,LH,1,FALSE,LH,Lufthansa,Y,Y,Economy,5,949,MAN,Manchester-Manchester Intl,MAN,Manchester-Manchester Intl,GB, United Kingdom,3,6:15,T06:15:00.000+01:00,FRA,Frankfurt-Frankfurt Intl,FRA,Frankfurt-Frankfurt Intl,DE, Germany,N,0,9:00,T09:00:00.000-04:00,789,7:01,15:21,0,FALSE,1,0,1 Pc check-in baggage included in the fare,NA,75c7afc0-1c29-467c-8e91-1a8508670b7d,0,1,FALSE,Secure Sell,TRUE,RT,0,Lufthansa,NA,NA,f3be35de-544a-490b-88ed-db9c1e2b4fc3,NA,1 Pcs included
222,LH,1,1001,0,MAN,LOS,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,FALSE,Prabhat,LH,2,FALSE,LH,Lufthansa,Y,Y,Economy,5,942,FRA,Frankfurt-Frankfurt Intl,FRA,Frankfurt-Frankfurt Intl,DE, Germany,N,11:05,T11:05:00.000-04:00,LOS,Lagos-Murtala Muhammed Arpt,LOS,Lagos-Murtala Muhammed Arpt,NG, Nigeria,N,0,17:40,T17:40:00.000-04:00,319,7:01,15:21,0,FALSE,1,0,1 Pc check-in baggage included in the fare,NA,a53034e0-023a-4c22-8c73-67c04e191d96,0,1,FALSE,Secure Sell,TRUE,RT,0,Lufthansa,NA,NA,96e26d8f-272f-4923-abae-ef5edb8483cf,NA,1 Pcs included
222,LH,1,1001,0,MAN,LOS,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,FALSE,Prabhat,LH,3,FALSE,LH,Lufthansa,Y,Y,Economy,5,569,LOS,Lagos-Murtala Muhammed Arpt,LOS,Lagos-Murtala Muhammed Arpt,NG, Nigeria,N,23:50,T23:50:00.000-04:00,FRA,Frankfurt-Frankfurt Intl,FRA,Frankfurt-Frankfurt Intl,DE, Germany,3,0,6:20,T06:20:00.000-05:00,319,7:01,15:21,0,TRUE,1,0,1 Pc check-in baggage included in the fare,NA,ad0f1a6a-dc7e-4aaf-a094-a37c2858378e,0,1,FALSE,Secure Sell,TRUE,RT,1,Lufthansa,NA,NA,7957f2d3-d751-49fe-ac48-9202c35a2986,NA,1 Pcs included
222,LH,1,1001,0,MAN,LOS,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,FALSE,Prabhat,LH,4,FALSE,LH,Lufthansa,Y,Y,Economy,5,568,FRA,Frankfurt-Frankfurt Intl,FRA,Frankfurt-Frankfurt Intl,DE, Germany,3,10:15,T10:15:00.000-05:00,MAN,Manchester-Manchester Intl,MAN,Manchester-Manchester Intl,GB, United Kingdom,3,1,11:00,T11:00:00.000+01:00,77W,7:01,15:21,0,TRUE,1,0,1 Pc check-in baggage included in the fare,NA,6fca4610-4331-455d-af08-90c9424d7f27,0,1,FALSE,Secure Sell,TRUE,RT,1,Lufthansa,NA,NA,90c18448-a9a7-4999-84af-c294614cebe6,NA,1 Pcs included
221,KL,1,1001,0,LHR,LOS,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,FALSE,Prabhat,KL,1,FALSE,KL,KLM,Y,Y,Economy,5,949,LHR,London-Heathrow,LON,London-All London (Airports),GB, United Kingdom,2,8:40,T08:40:00.000+01:00,AMS,Amsterdam-Schiphol Arpt,AMS,Amsterdam-Schiphol Arpt,NL, Netherlands,I,0,11:05,T11:05:00.000-04:00,789,7:01,15:21,0,FALSE,2,0,2 Pc check-in baggage included in the fare,NA,050bf8d9-e2de-4d15-b0fe-a34fd8b77519,0,1,FALSE,Secure Sell,TRUE,RT,0,KLM,NA,NA,e18a67f1-af16-4c80-8995-404536f8ca43,NA,2 Pcs included
221,KL,1,1001,0,LHR,LOS,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,FALSE,Prabhat,KL,2,FALSE,KL,KLM,Y,Y,Economy,5,942,AMS,Amsterdam-Schiphol Arpt,AMS,Amsterdam-Schiphol Arpt,NL, Netherlands,N,13:35,T13:35:00.000-04:00,LOS,Lagos-Murtala Muhammed Arpt,LOS,Lagos-Murtala Muhammed Arpt,NG, Nigeria,N,0,20:15,T20:15:00.000-04:00,319,7:01,15:21,0,FALSE,2,0,2 Pc check-in baggage included in the fare,NA,d7fc6b53-2e58-49d8-9906-f82661e15e6e,0,1,FALSE,Secure Sell,TRUE,RT,0,KLM,NA,NA,c17060ba-452e-47b3-a4d2-31a46b42bc6f,NA,2 Pcs included
221,KL,1,1001,0,LHR,LOS,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,FALSE,Prabhat,KL,3,FALSE,KL,KLM,Y,Y,Economy,5,569,LOS,Lagos-Murtala Muhammed Arpt,LOS,Lagos-Murtala Muhammed Arpt,NG, Nigeria,N,22:45,T22:45:00.000-04:00,AMS,Amsterdam-Schiphol Arpt,AMS,Amsterdam-Schiphol Arpt,NL, Netherlands,3,1,5:35,T05:35:00.000-05:00,319,7:01,15:21,0,TRUE,2,0,2 Pc check-in baggage included in the fare,NA,ca0e7fdb-2e92-400c-a936-15959bca5798,0,1,FALSE,Secure Sell,TRUE,RT,1,KLM,NA,NA,11a2418e-fb39-4e79-81be-c1fe4d250616,NA,2 Pcs included
221,KL,1,1001,0,LHR,LOS,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,FALSE,Prabhat,KL,4,FALSE,KL,KLM,Y,Y,Economy,5,568,AMS,Amsterdam-Schiphol Arpt,AMS,Amsterdam-Schiphol Arpt,NL, Netherlands,I,7:20,T07:20:00.000-05:00,LHR,London-Heathrow,LON,London-All London (Airports),GB, United Kingdom,2,0,7:40,T07:40:00.000+01:00,77W,7:01,15:21,0,TRUE,2,0,2 Pc check-in baggage included in the fare,NA,ff9b367f-8d0d-4bdf-95d6-b55011405c78,0,1,FALSE,Secure Sell,TRUE,RT,1,KLM,NA,NA,1cccb158-2199-4a82-8128-15b393b27af7,NA,2 Pcs included
212,AY,1,1001,0,LHR,TUS,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,1,FALSE,AY,Finnair,Y,Y,Economy,5,4034,LHR,London-Heathrow,LON,London-All London (Airports),GB, United Kingdom,5,11:00,T11:00:00.000+01:00,DFW,Dallas-Dallas Ft Worth Intl,DFW,Dallas-Dallas Ft Worth Intl,US, United States,D,0,15:00,T15:00:00.000-05:00,77W,7:01,15:21,0,FALSE,0,0,No check-in baggage included in the fare,NA,e4b92017-dc47-402d-8e5d-bd415af2fd96,0,1,FALSE,Secure Sell,TRUE,RT,0,American Airlines,NA,NA,d66840a2-ee45-471c-9bc1-c87628fab25c,NA,0 Pcs included
212,AY,1,1001,0,LHR,TUS,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,2,FALSE,AY,Finnair,Y,Y,Economy,5,6886,DFW,Dallas-Dallas Ft Worth Intl,DFW,Dallas-Dallas Ft Worth Intl,US, United States,0,17:00,T17:00:00.000-04:00,TUS,Tucson-Tucson Intl Arpt,TUS,Tucson-Tucson Intl Arpt,US, United States,2,0,17:20,T17:20:00.000-04:00,319,7:01,15:21,0,FALSE,0,0,No check-in baggage included in the fare,NA,0ac9d700-963b-4933-9949-88c37a0bdec7,0,1,FALSE,Secure Sell,TRUE,RT,0,American Airlines,NA,NA,78633b48-de64-4c20-b9a8-556d0da73619,NA,0 Pcs included
212,AY,1,1001,0,LHR,TUS,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,3,FALSE,AY,Finnair,Y,Y,Economy,5,4332,TUS,Tucson-Tucson Intl Arpt,TUS,Tucson-Tucson Intl Arpt,US, United States,2,13:30,T13:30:00.000-04:00,DFW,Dallas-Dallas Ft Worth Intl,DFW,Dallas-Dallas Ft Worth Intl,US, United States,0,0,17:43,T17:43:00.000-04:00,319,7:01,15:21,0,TRUE,0,0,No check-in baggage included in the fare,NA,f148dfb4-3617-4c3b-bac5-89f52dfdec77,0,1,FALSE,Secure Sell,TRUE,RT,1,American Airlines,NA,NA,645e38bb-c9f7-4321-baf3-17dde94f00b3,NA,0 Pcs included
212,AY,1,1001,0,LHR,TUS,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,4,FALSE,AY,Finnair,Y,Y,Economy,5,5928,DFW,Dallas-Dallas Ft Worth Intl,DFW,Dallas-Dallas Ft Worth Intl,US, United States,D,18:35,T18:35:00.000-04:00,LHR,London-Heathrow,LON,London-All London (Airports),GB, United Kingdom,5,1,8:40,T08:40:00.000+01:00,77W,7:01,15:21,0,TRUE,0,0,No check-in baggage included in the fare,NA,178d5684-2db6-4f57-8f8d-a9ed637bf6d2,0,1,FALSE,Secure Sell,TRUE,RT,1,American Airlines,NA,NA,ced40da2-555c-463b-9be4-12165b59540c,NA,0 Pcs included
211,AY,1,760,0,LHR,DFW,TJ_MMD,CALL,1/12/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,1,FALSE,AY,Finnair,Y,Y,Economy,5,5978,LGW,London-Gatwick Arpt,LON,London-All London (Airports),GB, United Kingdom,N,12:30,T12:30:00.000+01:00,TPA,Tampa-Tampa Intl,TPA,Tampa-Tampa Intl,US, United States,N,0,17:25,T17:25:00.000-05:00,777,7:01,15:21,0,FALSE,0,0,No check-in baggage included in the fare,NA,43b8804c-b383-4ec3-8f1e-91bc1953742f,0,1,FALSE,Secure Sell,TRUE,RT,0,American Airlines,NA,NA,6f08c6c4-9d2e-44e9-8e6d-8e142899dcf1,NA,0 Pcs included
211,AY,1,760,0,LHR,DFW,TJ_MMD,CALL,1/12/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,2,FALSE,AY,Finnair,Y,Y,Economy,5,5988,TPA,Tampa-Tampa Intl,TPA,Tampa-Tampa Intl,US, United States,N,19:25,T19:25:00.000-04:00,DFW,Dallas-Dallas Ft Worth Intl,DFW,Dallas-Dallas Ft Worth Intl,US, United States,0,0,21:09,T21:09:00.000-04:00,321,7:01,15:21,0,FALSE,0,0,No check-in baggage included in the fare,NA,f34bd94e-07c7-48a4-b7db-8dac0d0b9790,0,1,FALSE,Secure Sell,TRUE,RT,0,American Airlines,NA,NA,de25edea-a8e5-4d1b-86da-cf900e47b871,NA,0 Pcs included
211,AY,1,760,0,LHR,DFW,TJ_MMD,CALL,1/12/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,3,FALSE,AY,Finnair,Y,Y,Economy,5,5928,DFW,Dallas-Dallas Ft Worth Intl,DFW,Dallas-Dallas Ft Worth Intl,US, United States,0,15:05,T15:05:00.000-04:00,LHR,London-Heathrow,LON,London-All London (Airports),GB, United Kingdom,3,1,6:20,T06:20:00.000+01:00,77W,7:01,15:21,0,TRUE,0,0,No check-in baggage included in the fare,NA,9ce36198-89b2-4d29-9b9a-3f3597fa19d2,0,1,FALSE,Secure Sell,TRUE,RT,1,American Airlines,NA,NA,254aa2d5-5e7e-4799-bdbd-b2889b3884f4,NA,0 Pcs included
210,AY,1,1001,0,LHR,SAN,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,1,FALSE,AY,Finnair,Y,Y,Economy,5,5746,LHR,London-Heathrow,LON,London-All London (Airports),GB, United Kingdom,5,9:15,T09:15:00.000+01:00,ORD,Chicago-O'Hare Intl Arpt,ORD,Chicago-O'Hare Intl Arpt,US, United States,D,0,11:50,T11:50:00.000-05:00,788,7:01,15:21,0,FALSE,0,0,No check-in baggage included in the fare,NA,8622c115-78d3-4bd9-9b05-cb1214a439b0,0,1,FALSE,Secure Sell,TRUE,RT,0,American Airlines,NA,NA,c4318791-487c-4b30-97f2-d054db9ee2d0,NA,0 Pcs included
210,AY,1,1001,0,LHR,SAN,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,2,FALSE,AY,Finnair,Y,Y,Economy,5,5420,ORD,Chicago-O'Hare Intl Arpt,ORD,Chicago-O'Hare Intl Arpt,US, United States,0,13:40,T13:40:00.000-04:00,SAN,San Diego-Lindbergh Intl Arpt,SAN,San Diego-Lindbergh Intl Arpt,US, United States,2,0,16:01,T16:01:00.000-04:00,738,7:01,15:21,0,FALSE,0,0,No check-in baggage included in the fare,NA,d6cd8080-8d1a-49b5-865f-952b3b0e68fb,0,1,FALSE,Secure Sell,TRUE,RT,0,American Airlines,NA,NA,dd14bdf1-7460-453f-aed3-25eb4d8d3771,NA,0 Pcs included
210,AY,1,1001,0,LHR,SAN,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,3,FALSE,AY,Finnair,Y,Y,Economy,5,5419,SAN,San Diego-Lindbergh Intl Arpt,SAN,San Diego-Lindbergh Intl Arpt,US, United States,2,12:45,T12:45:00.000-04:00,DFW,Dallas-Dallas Ft Worth Intl,DFW,Dallas-Dallas Ft Worth Intl,US, United States,0,0,17:42,T17:42:00.000-04:00,738,7:01,15:21,0,TRUE,0,0,No check-in baggage included in the fare,NA,22d7ff82-4e60-4848-856d-f77400c0c30a,0,1,FALSE,Secure Sell,TRUE,RT,1,American Airlines,NA,NA,789a388f-489c-4fe7-923a-721bd3282465,NA,0 Pcs included
210,AY,1,1001,0,LHR,SAN,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,4,FALSE,AY,Finnair,Y,Y,Economy,5,4009,DFW,Dallas-Dallas Ft Worth Intl,DFW,Dallas-Dallas Ft Worth Intl,US, United States,D,19:20,T19:20:00.000-04:00,LHR,London-Heathrow,LON,London-All London (Airports),GB, United Kingdom,5,1,10:20,T10:20:00.000+01:00,77W,7:01,15:21,0,TRUE,0,0,No check-in baggage included in the fare,NA,b85cb040-aec6-4e7e-b58d-238386e36469,0,1,FALSE,Secure Sell,TRUE,RT,1,American Airlines,NA,NA,9526b847-90df-4bc9-8e71-3b62e7931514,NA,0 Pcs included
209,AY,1,1001,1,LHR,SAN,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,1,FALSE,AY,Finnair,Y,Y,Economy,5,4034,LHR,London-Heathrow,LON,London-All London (Airports),GB, United Kingdom,5,11:00,T11:00:00.000+01:00,DFW,Dallas-Dallas Ft Worth Intl,DFW,Dallas-Dallas Ft Worth Intl,US, United States,D,0,15:00,T15:00:00.000-05:00,77W,7:01,15:21,0,FALSE,0,0,No check-in baggage included in the fare,NA,d93abda7-33d8-4d41-8e75-1f07d8d6b59f,0,1,FALSE,Secure Sell,TRUE,RT,0,American Airlines,NA,NA,81a600e4-5e3b-4b7b-a7c5-9292054d6e88,NA,0 Pcs included
209,AY,1,1001,1,LHR,SAN,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,2,FALSE,AY,Finnair,Y,Y,Economy,5,6044,DFW,Dallas-Dallas Ft Worth Intl,DFW,Dallas-Dallas Ft Worth Intl,US, United States,0,16:50,T16:50:00.000-04:00,SAN,San Diego-Lindbergh Intl Arpt,SAN,San Diego-Lindbergh Intl Arpt,US, United States,2,0,17:48,T17:48:00.000-04:00,321,7:01,15:21,0,FALSE,0,0,No check-in baggage included in the fare,NA,026dbf63-9218-4cb2-a6c6-4da9c7baff74,0,1,FALSE,Secure Sell,TRUE,RT,0,American Airlines,NA,NA,750a80bd-8f25-420c-9168-5e0de824c526,NA,0 Pcs included
209,AY,1,1001,1,LHR,SAN,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,3,FALSE,AY,Finnair,Y,Y,Economy,5,5419,SAN,San Diego-Lindbergh Intl Arpt,SAN,San Diego-Lindbergh Intl Arpt,US, United States,2,12:45,T12:45:00.000-04:00,DFW,Dallas-Dallas Ft Worth Intl,DFW,Dallas-Dallas Ft Worth Intl,US, United States,0,0,17:42,T17:42:00.000-04:00,738,7:01,15:21,0,TRUE,0,0,No check-in baggage included in the fare,NA,75c96da1-8335-4a6c-89bd-821ab95537f6,0,1,FALSE,Secure Sell,TRUE,RT,1,American Airlines,NA,NA,fa7c43dc-d850-44d6-9b3a-f928de82a538,NA,0 Pcs included
209,AY,1,1001,1,LHR,SAN,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,BA,4,FALSE,AY,Finnair,Y,Y,Economy,5,4011,DFW,Dallas-Dallas Ft Worth Intl,DFW,Dallas-Dallas Ft Worth Intl,US, United States,D,18:45,T18:45:00.000-04:00,LHR,London-Heathrow,LON,London-All London (Airports),GB, United Kingdom,5,1,9:50,T09:50:00.000+01:00,789,7:01,15:21,0,TRUE,0,0,No check-in baggage included in the fare,NA,0fb56dc7-d0dd-44c4-a8ae-85932021f016,0,1,FALSE,Secure Sell,TRUE,RT,1,British Airways,NA,NA,799f535c-9343-4aac-8c0a-3466a5ed1ec5,NA,0 Pcs included
208,AY,1,1001,1,LHR,SAN,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,1,FALSE,AY,Finnair,Y,Y,Economy,5,5746,LHR,London-Heathrow,LON,London-All London (Airports),GB, United Kingdom,5,9:15,T09:15:00.000+01:00,ORD,Chicago-O'Hare Intl Arpt,ORD,Chicago-O'Hare Intl Arpt,US, United States,5,0,11:50,T11:50:00.000-05:00,788,7:01,15:21,0,FALSE,0,0,No check-in baggage included in the fare,NA,ff722d5b-3e51-4d75-90ee-1eeec3f58bc5,0,1,FALSE,Secure Sell,TRUE,RT,0,American Airlines,NA,NA,199c1025-a040-4251-99b9-8f4437eec447,NA,0 Pcs included
208,AY,1,1001,1,LHR,SAN,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,2,FALSE,AY,Finnair,Y,Y,Economy,5,5420,ORD,Chicago-O'Hare Intl Arpt,ORD,Chicago-O'Hare Intl Arpt,US, United States,3,13:40,T13:40:00.000-04:00,SAN,San Diego-Lindbergh Intl Arpt,SAN,San Diego-Lindbergh Intl Arpt,US, United States,2,0,16:01,T16:01:00.000-04:00,738,7:01,15:21,0,FALSE,0,0,No check-in baggage included in the fare,NA,e49f795c-945c-44c8-b9b9-4a0778f5bbe8,0,1,FALSE,Secure Sell,TRUE,RT,0,American Airlines,NA,NA,2f6c1bec-f74b-489e-8379-3cc69f7d46d8,NA,0 Pcs included
208,AY,1,1001,1,LHR,SAN,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,3,FALSE,AY,Finnair,Y,Y,Economy,5,5419,SAN,San Diego-Lindbergh Intl Arpt,SAN,San Diego-Lindbergh Intl Arpt,US, United States,2,12:45,T12:45:00.000-04:00,DFW,Dallas-Dallas Ft Worth Intl,DFW,Dallas-Dallas Ft Worth Intl,US, United States,0,0,17:42,T17:42:00.000-04:00,738,7:01,15:21,0,TRUE,0,0,No check-in baggage included in the fare,NA,3545ae3f-ec42-4c12-909c-9963ceacf2b7,0,1,FALSE,Secure Sell,TRUE,RT,1,American Airlines,NA,NA,cd605833-b59b-4109-809b-f3869e56b3ca,NA,0 Pcs included
208,AY,1,1001,1,LHR,SAN,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,BA,4,FALSE,AY,Finnair,Y,Y,Economy,5,4011,DFW,Dallas-Dallas Ft Worth Intl,DFW,Dallas-Dallas Ft Worth Intl,US, United States,D,18:45,T18:45:00.000-04:00,LHR,London-Heathrow,LON,London-All London (Airports),GB, United Kingdom,5,1,9:50,T09:50:00.000+01:00,789,7:01,15:21,0,TRUE,0,0,No check-in baggage included in the fare,NA,84c28390-94c4-415b-9487-a1395b1c8be2,0,1,FALSE,Secure Sell,TRUE,RT,1,British Airways,NA,NA,6c6c03f1-1618-4831-a90d-67898f234a03,NA,0 Pcs included
206,IB,1,1001,1,LHR,DSM,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,BA,1,FALSE,IB,Iberia ,Y,Y,Economy,5,7451,LHR,London-Heathrow,LON,London-All London (Airports),GB, United Kingdom,5,11:50,T11:50:00.000+01:00,ORD,Chicago-O'Hare Intl Arpt,ORD,Chicago-O'Hare Intl Arpt,US, United States,5,0,14:45,T14:45:00.000-05:00,789,7:01,15:21,0,FALSE,0,0,No check-in baggage included in the fare,NA,b8cfcdd9-7f36-4988-89b3-fd3fb27c8d4f,0,1,FALSE,Secure Sell,TRUE,RT,0,British Airways,NA,NA,094c918b-6e9a-4bd9-b637-79374e696e50,NA,0 Pcs included
206,IB,1,1001,1,LHR,DSM,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,2,FALSE,IB,Iberia ,Y,Y,Economy,5,4312,ORD,Chicago-O'Hare Intl Arpt,ORD,Chicago-O'Hare Intl Arpt,US, United States,3,18:51,T18:51:00.000-04:00,DSM,Des Moines-Des Moines Airport,DSM,Des Moines-Des Moines Airport,US, United States,N,0,20:08,T20:08:00.000-04:00,CR7,7:01,15:21,0,FALSE,0,0,No check-in baggage included in the fare,NA,ca9737f8-1f40-4aaa-bba2-cf9986dd3e77,0,1,FALSE,Secure Sell,TRUE,RT,0,American Airlines,NA,NA,e1ae476c-bca2-4a85-992d-61c7186ce14e,NA,0 Pcs included
206,IB,1,1001,1,LHR,DSM,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,3,FALSE,IB,Iberia ,Y,Y,Economy,5,4575,DSM,Des Moines-Des Moines Airport,DSM,Des Moines-Des Moines Airport,US, United States,N,14:22,T14:22:00.000-04:00,ORD,Chicago-O'Hare Intl Arpt,ORD,Chicago-O'Hare Intl Arpt,US, United States,3,0,15:45,T15:45:00.000-04:00,CR7,7:01,15:21,0,TRUE,0,0,No check-in baggage included in the fare,NA,4ac8566f-587c-47c4-82d0-9db04fe872aa,0,1,FALSE,Secure Sell,TRUE,RT,1,American Airlines,NA,NA,a043b581-0968-4d02-a459-341f528e14b7,NA,0 Pcs included
206,IB,1,1001,1,LHR,DSM,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,AA,4,FALSE,IB,Iberia ,Y,Y,Economy,5,4188,ORD,Chicago-O'Hare Intl Arpt,ORD,Chicago-O'Hare Intl Arpt,US, United States,3,19:00,T19:00:00.000-04:00,LHR,London-Heathrow,LON,London-All London (Airports),GB, United Kingdom,3,1,8:40,T08:40:00.000+01:00,77W,7:01,15:21,0,TRUE,0,0,No check-in baggage included in the fare,NA,e08981cc-fe3a-4061-bc3c-4f0b52478d1b,0,1,FALSE,Secure Sell,TRUE,RT,1,American Airlines,NA,NA,339b8bc6-0d39-4b20-a365-81411e2a1447,NA,0 Pcs included
204,LH,1,1001,1,LHR,DSM,TJ_MMD,CALL,1/1/2019 0:00,1/1/2022 0:00,TRUE,Prabhat,UA,1,FALSE,LH,Lufthansa,Y,Y,Economy,5,9354,LHR,London-Heathrow,LON,London-All London (Airports),GB, United Kingdom,2,10:25,T10:25:00.000+01:00,ORD,Chicago-O'Hare Intl Arpt,ORD,Chicago-O'Hare Intl Arpt,US, United States,5,0,13:35,T13:35:00.000-05:00,763,7:01,15:21,0,FALSE,0,0,No check-in baggage included in the fare,NA,a22a9cc5-19c2-4f71-bc6e-1391a24a9b1a,0,1,FALSE,Secure Sell,TRUE,RT,0,United Airlines,NA,NA,140b8cae-d94e-4363-b160-ed79dbb2b5b5,NA,0 Pcs included
